八拜之交	0	ba1 bai4 zhi1 jiao1
八寶飯	0	ba1 bao3 fan4
八寶粥	0	ba1 bao3 zhou1
八面玲瓏	0	ba1 mian4 ling2 long2
八面威風	0	ba1 mian4 wei1 feng1
八方	0	ba1 fang1
八德	0	ba1 de2
八年抗戰	0	ba1 nian2 kang4 zhan4
八哥	0	ba1 ge1
八股文	0	ba1 gu3 wen2
八卦	0	ba1 gua4
八家將	0	ba1 jia1 jiang4
八仙	0	ba1 xian1
八仙過海	0	ba1 xian1 guo4 hai3
八成	0	ba1 cheng2
八字	0	ba1 zi4
八二三炮戰	0	ba1 er4 san1 pao4 zhan4
八一七公報	0	ba1 yi1 qi1 gong1 bao4
八佾舞	0	ba1 yi4 wu3
八音	0	ba1 yin1
巴巴	0	ba1 ba1
巴不得	0	ba1 bu4 None5
巴結	0	ba1 jie2
巴掌	0	ba1 zhang3
巴士	0	ba1 shi4
巴望	0	ba1 wang4
吧檯	0	ba1 tai2
芭樂	0	ba1 le4
芭蕾舞	0	ba1 lei3 wu3
芭蕉	0	ba1 jiao1
疤痕	0	ba1 hen2
拔得頭籌	0	ba2 de2 tou2 chou2
拔刀相助	0	ba2 dao1 xiang1 zhu4
拔掉	0	ba2 diao4
拔腿	0	ba2 tui3
拔腿就跑	0	ba2 tui3 jiu4 pao3
拔河	0	ba2 he2
拔尖	0	ba2 jian1
拔起	0	ba2 qi3
拔取	0	ba2 qu3
拔擢	0	ba2 zhuo2
拔除	0	ba2 chu2
拔牙	0	ba2 ya2
跋扈	0	ba2 hu4
跋涉	0	ba2 she4
跋山涉水	0	ba2 shan1 she4 shui3
把柄	0	ba3 bing3
把脈	0	ba3 mai4
把門	0	ba3 men2
把風	0	ba3 feng1
把關	0	ba3 guan1
把戲	0	ba3 xi4
把盞	0	ba3 zhan3
把持	0	ba3 chi2
把式	0	ba3 shi4
把手	0	ba3 shou3
把守	0	ba3 shou3
把握	0	ba3 wo4
把玩	0	ba3 wan2
靶心	0	ba3 xin1
靶場	0	ba3 chang3
靶子	0	ba3 None5
爸爸	0	ba4 None5
罷免	0	ba4 mian3
罷免權	0	ba4 mian3 quan2
罷了	0	ba4 None5
罷工	0	ba4 gong1
罷課	0	ba4 ke4
罷休	0	ba4 xiu1
罷黜	0	ba4 chu4
罷駛	0	ba4 shi3
罷市	0	ba4 shi4
罷手	0	ba4 shou3
霸道	0	ba4 dao4
霸權	0	ba4 quan2
霸占	0	ba4 zhan4
霸主	0	ba4 zhu3
霸業	0	ba4 ye4
霸王	0	ba4 wang2
波動	0	bo1 dong4
波濤	0	bo1 tao2
波濤洶湧	0	bo1 tao2 xiong1 yong3
波瀾	0	bo1 lan2
波瀾壯闊	0	bo1 lan2 zhuang4 kuo4
波浪	0	bo1 lang4
波羅	0	bo1 luo2
波羅蜜	0	bo1 luo2 mi4
波光	0	bo1 guang1
波光蕩漾	0	bo1 guang1 dang4 yang4
波光粼粼	0	bo1 guang1 lin2 lin2
波及	0	bo1 ji2
波折	0	bo1 zhe2
波長	0	bo1 chang2
波紋	0	bo1 wen2
玻璃	0	bo1 li2
玻璃纖維	0	bo1 li2 xian1 wei2
玻璃紙	0	bo1 li2 zhi3
玻璃絲襪	0	bo1 li2 si1 wa4
玻璃帷幕	0	bo1 li2 wei2 mu4
菠菜	0	bo1 cai4
砵酒	0	bo1 jiu3
般若	0	bo1 re3
剝皮	0	bo1 pi2
剝奪	0	bo1 duo2
剝落	0	bo1 luo4
剝削	0	bo1 xue4
餑餑	0	bo1 bo1
撥發	0	bo1 fa1
撥付	0	bo1 fu4
撥動	0	bo1 dong4
撥弄	0	bo1 nong4
撥亂反正	0	bo1 luan4 fan3 zheng4
撥開	0	bo1 kai1
撥款	0	bo1 kuan3
撥交	0	bo1 jiao1
撥出	0	bo1 chu1
撥冗	0	bo1 rong3
撥雲見日	0	bo1 yun2 jian4 ri4
撥用	0	bo1 yong4
伯伯	0	bo2 None5
伯母	0	bo2 mu3
伯父	0	bo2 fu4
伯樂	0	bo2 le4
伯勞	0	bo2 lao2
伯仲	0	bo2 zhong4
伯仲之間	0	bo2 zhong4 zhi1 jian1
泊車	0	bo2 che1
泊船	0	bo2 chuan2
帛書	0	bo2 shu1
柏金森氏病	0	bo2 jin1 sen1 shi4 bing4
柏樹	0	bo2 shu4
柏油	0	bo2 you2
舶來品	0	bo2 lai2 pin3
勃勃	0	bo2 bo2
勃發	0	bo2 fa1
勃起	0	bo2 qi3
勃谿	0	bo2 xi1
勃興	0	bo2 xing1
勃然	0	bo2 ran2
脖子	0	bo2 None5
博大精深	0	bo2 da4 jing1 shen1
博得	0	bo2 de2
博覽	0	bo2 lan3
博覽會	0	bo2 lan3 hui4
博古通今	0	bo2 gu3 tong1 jin1
博取	0	bo2 qu3
博學	0	bo2 xue2
博施濟眾	0	bo2 shi1 ji4 zhong4
博士	0	bo2 shi4
博士學位	0	bo2 shi4 xue2 wei4
博愛	0	bo2 ai4
博雅	0	bo2 ya3
博物	0	bo2 wu4
博物館	0	bo2 wu4 guan3
博聞強記	0	bo2 wen2 qiang2 ji4
搏命	0	bo2 ming4
搏鬥	0	bo2 dou4
搏擊	0	bo2 ji2
薄片	0	bo2 pian4
薄膜	0	bo2 mo2
薄命	0	bo2 ming4
薄暮	0	bo2 mu4
薄利多銷	0	bo2 li4 duo1 xiao1
薄情	0	bo2 qing2
薄懲	0	bo2 cheng2
薄紗	0	bo2 sha1
薄弱	0	bo2 ruo4
駁回	0	bo2 hui2
駁斥	0	bo2 chi4
駁船	0	bo2 chuan2
駁雜	0	bo2 za2
播報	0	bo4 bao4
播放	0	bo4 fang4
播弄	0	bo4 nong4
播遷	0	bo4 qian1
播種	0	bo4 zhong3
播出	0	bo4 chu1
播散	0	bo4 san4
播送	0	bo4 song4
播音	0	bo4 yin1
播揚	0	bo4 yang2
播映	0	bo4 ying4
薄荷	0	bo4 he2
薄荷腦	0	bo4 he2 nao3
薄荷油	0	bo4 he2 you2
擘劃	0	bo4 hua4
簸箕	0	bo4 ji1
白白	0	bai2 bai2
白報紙	0	bai2 bao4 zhi3
白斑	0	bai2 ban1
白板	0	bai2 ban3
白璧無瑕	0	bai2 bi4 wu2 xia2
白皮書	0	bai2 pi2 shu1
白馬王子	0	bai2 ma3 wang2 zi3
白忙	0	bai2 mang2
白茫茫	0	bai2 mang2 mang2
白米	0	bai2 mi3
白描	0	bai2 miao2
白木耳	0	bai2 mu4 er3
白髮	0	bai2 fa3
白費	0	bai2 fei4
白飯	0	bai2 fan4
白粉	0	bai2 fen3
白搭	0	bai2 da1
白帶	0	bai2 dai4
白帶魚	0	bai2 dai4 yu2
白道	0	bai2 dao4
白地	0	bai2 di4
白頭	0	bai2 tou2
白頭偕老	0	bai2 tou2 xie2 lao3
白頭翁	0	bai2 tou2 weng1
白糖	0	bai2 tang2
白鐵	0	bai2 tie3
白天	0	bai2 tian1
白內障	0	bai2 nei4 zhang4
白蘭地	0	bai2 lan2 di4
白領階級	0	bai2 ling3 jie1 ji2
白露	0	bai2 lu4
白骨	0	bai2 gu3
白宮	0	bai2 gong1
白開水	0	bai2 kai1 shui3
白喉	0	bai2 hou2
白花花	0	bai2 hua1 hua1
白話	0	bai2 hua4
白話文	0	bai2 hua4 wen2
白金	0	bai2 jin1
白淨	0	bai2 jing4
白卷	0	bai2 juan4
白旗	0	bai2 qi2
白皙	0	bai2 xi1
白血病	0	bai2 xie3 bing4
白血球	0	bai2 xie3 qiu2
白癬	0	bai2 xian3
白雪	0	bai2 xue3
白熊	0	bai2 xiong2
白芷	0	bai2 zhi3
白紙	0	bai2 zhi3
白紙黑字	0	bai2 zhi3 hei1 zi4
白晝	0	bai2 zhou4
白煮蛋	0	bai2 zhu3 dan4
白吃	0	bai2 chi1
白痴	0	bai2 chi1
白砂	0	bai2 sha1
白紗	0	bai2 sha1
白手起家	0	bai2 shou3 qi3 jia1
白手成家	0	bai2 shou3 cheng2 jia1
白說	0	bai2 shuo1
白水	0	bai2 shui3
白日	0	bai2 ri4
白日夢	0	bai2 ri4 meng4
白熱化	0	bai2 re4 hua4
白刃	0	bai2 ren4
白字	0	bai2 zi4
白做	0	bai2 zuo4
白菜	0	bai2 cai4
白色	0	bai2 se4
白矮星	0	bai2 ai3 xing1
白衣天使	0	bai2 yi1 tian1 shi3
白蟻	0	bai2 yi3
白眼	0	bai2 yan3
白雲	0	bai2 yun2
白雲蒼狗	0	bai2 yun2 cang1 gou3
百倍	0	bai3 bei4
百寶箱	0	bai3 bao3 xiang1
百般	0	bai3 ban1
百病	0	bai3 bing4
百病叢生	0	bai3 bing4 cong2 sheng1
百步穿楊	0	bai3 bu4 chuan1 yang2
百步蛇	0	bai3 bu4 she2
百密一疏	0	bai3 mi4 yi1 shu1
百發百中	0	bai3 fa1 bai3 zhong4
百廢待舉	0	bai3 fei4 dai4 ju3
百分比	0	bai3 fen1 bi3
百分點	0	bai3 fen1 dian3
百分率	0	bai3 fen1 lu4
百分之百	0	bai3 fen1 zhi1 bai3
百毒不侵	0	bai3 du2 bu4 qin1
百讀不厭	0	bai3 du2 bu4 yan4
百年	0	bai3 nian2
百年大計	0	bai3 nian2 da4 ji4
百年好合	0	bai3 nian2 hao3 he2
百年樹人	0	bai3 nian2 shu4 ren2
百老匯	0	bai3 lao3 hui4
百里侯	0	bai3 li3 hou2
百靈鳥	0	bai3 ling2 niao3
百感交集	0	bai3 gan3 jiao1 ji2
百科全書	0	bai3 ke1 quan2 shu1
百口莫辯	0	bai3 kou3 mo4 bian4
百看不厭	0	bai3 kan4 bu4 yan4
百孔千瘡	0	bai3 kong3 qian1 chuang1
百合	0	bai3 he2
百合花	0	bai3 he2 hua1
百花齊放	0	bai3 hua1 qi2 fang4
百貨	0	bai3 huo4
百貨公司	0	bai3 huo4 gong1 si1
百貨業	0	bai3 huo4 ye4
百家齊鳴	0	bai3 jia1 qi2 ming2
百家爭鳴	0	bai3 jia1 zheng1 ming2
百姓	0	bai3 xing4
百折不撓	0	bai3 zhe2 bu4 nao2
百褶裙	0	bai3 zhe2 qun2
百戰百勝	0	bai3 zhan4 bai3 sheng4
百戰不殆	0	bai3 zhan4 bu4 dai4
百吃不厭	0	bai3 chi1 bu4 yan4
百尺竿頭	0	bai3 chi3 gan1 tou2
百日咳	0	bai3 ri4 ke2
百思不解	0	bai3 si1 bu4 jie3
百依百順	0	bai3 yi1 bai3 shun4
百葉窗	0	bai3 ye4 chuang1
百無聊賴	0	bai3 wu2 liao2 lai4
百無禁忌	0	bai3 wu2 jin4 ji4
百無一失	0	bai3 wu2 yi1 shi1
百無一用	0	bai3 wu2 yi1 yong4
百武彗星	0	bai3 wu3 hui4 xing1
百聞不如一見	0	bai3 wen2 bu4 ru2 yi1 jian4
擺不平	0	bai3 bu4 ping2
擺布	0	bai3 bu4
擺平	0	bai3 ping2
擺明	0	bai3 ming2
擺放	0	bai3 fang4
擺盪	0	bai3 dang4
擺地攤	0	bai3 di4 tan1
擺渡	0	bai3 du4
擺動	0	bai3 dong4
擺攤	0	bai3 tan1
擺脫	0	bai3 tuo1
擺弄	0	bai3 nong4
擺了一道	0	bai3 None5 yi1 dao4
擺龍門陣	0	bai3 long2 men2 zhen4
擺開	0	bai3 kai1
擺闊	0	bai3 kuo4
擺架子	0	bai3 jia4 None5
擺出	0	bai3 chu1
擺飾	0	bai3 shi4
擺設	0	bai3 she4
擺姿勢	0	bai3 zi1 shi4
擺在眼前	0	bai3 zai4 yan3 qian2
擺烏龍	0	bai3 wu1 long2
拜把	0	bai4 ba3
拜拜	0	bai4 bai4
拜別	0	bai4 bie2
拜票	0	bai4 piao4
拜碼頭	0	bai4 ma3 None5
拜佛	0	bai4 fo2
拜訪	0	bai4 fang3
拜讀	0	bai4 du2
拜堂	0	bai4 tang2
拜天地	0	bai4 tian1 di4
拜託	0	bai4 tuo1
拜年	0	bai4 nian2
拜會	0	bai4 hui4
拜祭	0	bai4 ji4
拜見	0	bai4 jian4
拜金主義	0	bai4 jin1 zhu3 yi4
拜謝	0	bai4 xie4
拜師	0	bai4 shi1
拜師學藝	0	bai4 shi1 xue2 yi4
拜壽	0	bai4 shou4
拜神	0	bai4 shen2
拜閱	0	bai4 yue4
敗北	0	bai4 bei3
敗筆	0	bai4 bi3
敗部	0	bai4 bu4
敗退	0	bai4 tui4
敗類	0	bai4 lei4
敗露	0	bai4 lu4
敗落	0	bai4 luo4
敗壞	0	bai4 huai4
敗家子	0	bai4 jia1 zi3
敗局	0	bai4 ju2
敗血症	0	bai4 xie3 zheng4
敗興	0	bai4 xing4
敗絮	0	bai4 xu4
敗陣	0	bai4 zhen4
敗仗	0	bai4 zhang4
敗訴	0	bai4 su4
敗亡	0	bai4 wang2
稗子	0	bai4 None5
杯盤狼藉	0	bei1 pan2 lang2 ji2
杯墊	0	bei1 dian4
杯葛	0	bei1 ge2
杯弓蛇影	0	bei1 gong1 she2 ying3
杯觥交錯	0	bei1 gong1 jiao1 cuo4
杯筊	0	bei1 jiao3
杯中物	0	bei1 zhong1 wu4
杯水車薪	0	bei1 shui3 che1 xin1
杯子	0	bei1 None5
卑鄙	0	bei1 bi3
卑南文化	0	bei1 nan2 wen2 hua4
卑劣	0	bei1 lie4
卑躬屈節	0	bei1 gong1 qu1 jie2
卑躬屈膝	0	bei1 gong1 qu1 xi1
卑職	0	bei1 zhi2
卑微	0	bei1 wei2
碑帖	0	bei1 tie3
碑林	0	bei1 lin2
碑碣	0	bei1 jie2
碑誌	0	bei1 zhi4
碑文	0	bei1 wen2
背包	0	bei1 bao1
背負	0	bei1 fu4
背帶	0	bei1 dai4
背黑鍋	0	bei1 hei1 guo1
揹黑鍋	0	bei1 hei1 guo1
悲不自勝	0	bei1 bu4 zi4 sheng1
悲憫	0	bei1 min3
悲鳴	0	bei1 ming2
悲憤	0	bei1 fen4
悲悼	0	bei1 dao4
悲嘆	0	bei1 tan4
悲啼	0	bei1 ti2
悲天憫人	0	bei1 tian1 min3 ren2
悲痛	0	bei1 tong4
悲痛欲絕	0	bei1 tong4 yu4 jue2
悲慟	0	bei1 tong4
悲憐	0	bei1 lian2
悲涼	0	bei1 liang2
悲歌	0	bei1 ge1
悲觀	0	bei1 guan1
悲觀主義	0	bei1 guan1 zhu3 yi4
悲苦	0	bei1 ku3
悲歡	0	bei1 huan1
悲歡離合	0	bei1 huan1 li2 he2
悲劇	0	bei1 ju4
悲戚	0	bei1 qi1
悲泣	0	bei1 qi4
悲切	0	bei1 qie4
悲情	0	bei1 qing2
悲喜	0	bei1 xi3
悲喜交集	0	bei1 xi3 jiao1 ji2
悲喜交加	0	bei1 xi3 jiao1 jia1
悲壯	0	bei1 zhuang4
悲愁	0	bei1 chou2
悲愴	0	bei1 chuang4
悲傷	0	bei1 shang1
悲慘	0	bei1 can3
悲從中來	0	bei1 cong2 zhong1 lai2
悲思	0	bei1 si1
悲哀	0	bei1 ai1
北邊	0	bei3 bian1
北部	0	bei3 bu4
北面	0	bei3 mian4
北伐	0	bei3 fa1
北方	0	bei3 fang1
北風	0	bei3 feng1
北斗	0	bei3 dou3
北斗七星	0	bei3 dou3 qi1 xing1
北管	0	bei3 guan3
北海	0	bei3 hai3
北極	0	bei3 ji2
北極星	0	bei3 ji2 xing1
北京人	0	bei3 jing1 ren2
北區	0	bei3 qu1
北上	0	bei3 shang4
北二高	0	bei3 er4 gao1
北緯	0	bei3 wei3
貝殼	0	bei4 ke2
背部	0	bei4 bu4
背叛	0	bei4 pan4
背面	0	bei4 mian4
背道而馳	0	bei4 dao4 er2 chi2
背離	0	bei4 li2
背後	0	bei4 hou4
背脊	0	bei4 ji3
背景	0	bei4 jing3
背棄	0	bei4 qi4
背心	0	bei4 xin1
背信	0	bei4 xin4
背信棄義	0	bei4 xin4 qi4 yi4
背信忘義	0	bei4 xin4 wang4 yi4
背書	0	bei4 shu1
背水一戰	0	bei4 shui3 yi1 zhan4
背誦	0	bei4 song4
背影	0	bei4 ying3
悖逆	0	bei4 ni4
被保險人	0	bei4 bao3 xian3 ren2
被迫	0	bei4 po4
被騙	0	bei4 pian4
被俘	0	bei4 fu2
被逮	0	bei4 dai3
被單	0	bei4 dan1
被動	0	bei4 dong4
被告	0	bei4 gao4
被害人	0	bei4 hai4 ren2
被囚	0	bei4 qiu2
被選舉權	0	bei4 xuan3 ju3 quan2
被乘數	0	bei4 cheng2 shu4
被褥	0	bei4 ru4
被窩	0	bei4 wo1
倍率	0	bei4 lu4
倍感親切	0	bei4 gan3 qin1 qie4
倍受矚目	0	bei4 shou4 zhu3 mu4
倍數	0	bei4 shu4
倍增	0	bei4 zeng1
蓓蕾	0	bei4 lei3
備份	0	bei4 fen4
備胎	0	bei4 tai1
備妥	0	bei4 tuo3
備取	0	bei4 qu3
備詢	0	bei4 xun2
備戰	0	bei4 zhan4
備注	0	bei4 zhu4
備查	0	bei4 cha2
備受好評	0	bei4 shou4 hao3 ping2
備受矚目	0	bei4 shou4 zhu3 mu4
備受威脅	0	bei4 shou4 wei1 xie2
備而不用	0	bei4 er2 bu4 yong4
備忘錄	0	bei4 wang4 lu4
備用	0	bei4 yong4
輩分	0	bei4 fen4
輩出	0	bei4 chu1
包班制	0	bao1 ban1 zhi4
包辦	0	bao1 ban4
包庇	0	bao1 bi4
包飯	0	bao1 fan4
包袱	0	bao1 fu2
包打聽	0	bao1 da3 ting1
包攬	0	bao1 lan3
包括	0	bao1 gua1
包裹	0	bao1 guo3
包裹表決	0	bao1 guo3 biao3 jue2
包工	0	bao1 gong1
包含	0	bao1 han2
包涵	0	bao1 han2
包換	0	bao1 huan4
包機	0	bao1 ji1
包銷	0	bao1 xiao1
包心菜	0	bao1 xin1 cai4
包廂	0	bao1 xiang1
包裝	0	bao1 zhuang1
包種茶	0	bao1 zhong3 cha2
包車	0	bao1 che1
包紮	0	bao1 zha2
包抄	0	bao1 chao1
包商	0	bao1 shang1
包容	0	bao1 rong2
包子	0	bao1 None5
包租	0	bao1 zu1
包圍	0	bao1 wei2
孢子	0	bao1 zi3
胞妹	0	bao1 mei4
胞弟	0	bao1 di4
胞兄	0	bao1 xiong1
胞姊	0	bao1 jie3
褒貶	0	bao1 bian3
褒獎	0	bao1 jiang3
褒揚	0	bao1 yang2
保本	0	bao3 ben3
保鏢	0	bao3 biao1
保鑣	0	bao3 biao1
保密	0	bao3 mi4
保母	0	bao3 mu3
保姆	0	bao3 mu3
保費	0	bao3 fei4
保防	0	bao3 fang2
保單	0	bao3 dan1
保麗龍	0	bao3 li4 long2
保麗龍餐具	0	bao3 li4 long2 can1 ju4
保留	0	bao3 liu2
保留地	0	bao3 liu2 di4
保齡球	0	bao3 ling2 qiu2
保管	0	bao3 guan3
保護	0	bao3 hu4
保護級	0	bao3 hu4 ji2
保護色	0	bao3 hu4 se4
保甲法	0	bao3 jia3 fa3
